InvoiceID,ItemID,RetailPrice,Quantity
9729,31873,60,-18
9729,31901,40,-22
9729,32105,55,-13
9729,32251,100,-21
9729,32268,50,-1
9729,31649,35,-6
9729,31665,20,-12
9729,31706,30,-30
9729,31801,20,-24
9729,31819,20,-6
9729,31831,40,-6
9730,31671,25,-36
9730,32105,55,-36
9730,31708,60,-6
9730,31775,250,-7
9731,31743,150,-1
9731,31776,125,-1
9732,31737,110,3
9732,31743,150,3
9732,31752,150,3
9732,31805,80,3
9732,31832,40,6
9732,31899,300,2
9732,31739,300,3
9732,31740,150,3
9732,31742,300,3
9732,31758,80,3
9732,31776,125,3
9732,31831,40,6
9733,31669,10,24
9733,31703,20,6
9733,31704,20,6
9733,31736,20,12
9733,31786,20,6
9733,31646,20,6
9733,31706,30,6
9734,32255,60,-2
9734,31653,25,-6
9735,31644,20,-6
9735,31668,20,-6
9735,31675,30,-6
9735,31686,20,-6
9736,31671,25,12
9736,31736,20,24
9736,31786,20,6
9736,31833,50,12
9736,31642,20,12
9736,31666,20,6
9736,31692,25,12
9736,31728,30,6
9736,31755,20,12
9736,31759,20,12
9736,31761,20,12
9736,31766,20,12
9736,31818,50,6
9736,31911,35,12
9737,31734,150,2
9737,31737,110,3
9737,31743,150,2
9737,31750,80,2
9737,31813,40,2
9737,31869,40,2
9737,31740,150,2
9737,31776,125,3
9737,31911,35,6
9738,31703,20,12
9738,31646,20,12
9738,31666,20,6
9738,31667,20,6
9738,31674,20,12
9738,31691,20,12
9738,31692,25,12
9738,31783,20,12
9738,31801,20,12
9738,31927,25,12
9738,32291,20,12
9739,31736,20,12
9739,31786,20,6
9739,31639,20,6
9739,31641,20,12
9739,31642,20,12
9739,31643,60,6
9739,31646,20,12
9739,31647,60,12
9739,31651,20,6
9739,31653,25,12
9739,31674,20,6
9739,31676,20,6
9739,31688,20,6
9739,31692,25,6
9739,31698,50,6
9739,31700,35,36
9739,31701,20,6
9739,31784,25,12
9739,31804,50,6
9739,31814,25,12
9739,31843,50,6
9739,31893,25,6
9739,31909,50,12
9739,32129,70,12
9740,31669,10,12
9740,31639,20,6
9740,31642,20,6
9740,31659,20,6
9740,31660,30,6
9740,31677,25,6
9740,31684,20,6
9740,31689,20,6
9740,31690,20,6
9740,31692,25,6
9740,31701,20,6
9740,31729,60,6
9741,31833,50,6
9741,31726,65,6
9741,31765,40,6
9741,31776,125,3
9742,31669,10,12
9742,31700,35,24
9742,31728,30,6
9743,31669,10,12
9743,31671,25,6
9743,31736,20,12
9743,31753,75,3
9743,31829,20,3
9743,31723,20,6
9743,31728,30,6
9743,31761,20,6
9743,31766,20,12
9743,31789,20,6
9743,31911,35,6
9744,31737,110,6
9744,31752,150,3
9744,31832,40,6
9744,31646,20,6
9744,31647,60,6
9744,31658,70,6
9744,31660,30,6
9744,31679,20,6
9744,31686,20,6
9744,31690,20,12
9744,31700,35,6
9744,31831,40,6
9744,31911,35,6
9744,31927,25,6
9745,31660,30,12
9746,31669,10,24
9746,31736,20,12
9746,31642,20,6
9746,31646,20,6
9746,31655,25,6
9746,31659,20,6
9746,31684,20,6
9746,31688,20,6
9746,31690,20,6
9746,31699,20,12
9747,31669,10,12
9747,31694,25,6
9748,31669,10,12
9748,31736,20,6
9748,31646,20,6
9748,31659,20,6
9749,31708,60,24
9749,31789,20,24
9750,31743,150,3
9750,31740,150,6
9750,31776,125,3
9751,31688,20,6
9751,31783,20,6
9751,31814,25,6
9752,31669,10,24
9752,31671,25,6
9752,31639,20,6
9752,31694,25,6
9752,31761,20,12
9752,31766,20,12
9753,31736,20,6
9753,31681,30,12
9753,31682,60,12
9753,31911,35,6
9753,31983,50,6
9754,31726,65,20
9755,31703,20,1
9755,31736,20,2
9755,31786,20,2
9755,31646,20,2
9755,31651,20,1
9755,31655,25,6
9755,31674,20,2
9755,31691,20,1
9755,31694,25,3
9755,31728,30,2
9756,32066,25,18
9756,32069,25,6
9757,31660,30,12
9757,31690,20,12
9757,31700,35,6
9758,32105,55,18
9758,32311,55,6
9759,31802,85,24
9760,31738,50,120
9760,31926,35,120
9760,31636,50,60
9760,31644,20,60
9760,31646,20,60
9760,31647,60,60
9760,31696,75,50
9760,31723,20,120
9760,31724,65,120
9760,31761,20,60
9760,31766,20,60
9760,31784,25,60
9760,31788,100,60
9760,31827,20,60
9760,31909,50,120
9760,32134,40,24
9760,32143,150,50
9760,32154,300,50
9761,31655,25,12
9761,31656,50,24
9762,31734,150,6
9762,31737,110,12
9762,31743,150,12
9762,31752,150,6
9762,31740,150,6
9763,31737,110,6
9763,31738,50,6
9763,31743,150,6
9763,31752,150,4
9763,31659,20,12
9763,31684,20,6
9763,31690,20,12
9764,31734,150,4
9764,31743,150,4
9764,31750,80,3
9764,31740,150,4
9765,31743,150,3
9765,31750,80,3
9765,32251,100,4
9765,31740,150,3
9766,31671,25,12
9766,31642,20,12
9766,31651,20,6
9766,31653,25,12
9767,31716,60,4
9767,31751,300,2
9767,31778,220,1
9767,31642,20,6
9767,31649,35,6
9767,31650,20,6
9767,31653,25,6
9767,31655,25,6
9767,31684,20,6
9767,31693,20,6
9767,31742,300,2
9767,31775,250,1
9768,31735,300,2
9768,31748,80,2
9768,31749,160,2
9768,31751,300,2
9768,31778,220,3
9768,31928,80,2
9768,31677,25,6
9768,31739,300,2
9768,31742,300,2
9768,31775,250,2
9768,31784,25,12
9769,31749,160,1
9769,31751,300,2
9769,31778,220,3
9769,31805,80,2
9769,31875,80,1
9769,32105,55,6
9769,31691,20,6
9769,31742,300,1
9769,31758,80,2
9770,31735,300,3
9770,31749,160,3
9770,31751,300,3
9770,31778,220,3
9770,31739,300,3
9770,31742,300,3
9770,31775,250,3
9771,31735,300,3
9771,31748,80,12
9771,31749,160,12
9771,31751,300,6
9771,31778,220,6
9771,31898,70,12
9771,32105,55,12
9771,32236,125,6
9771,31700,35,12
9771,31775,250,6
9771,31889,140,6
9772,31671,25,24
9772,31734,150,3
9772,31743,150,3
9772,31752,150,3
9772,31813,40,3
9772,31832,40,3
9772,31776,125,3
9772,31831,40,3
9773,31735,300,3
9773,31738,50,6
9773,31748,80,2
9773,31749,160,2
9773,31751,300,2
9773,31778,220,4
9773,31732,450,2
9773,31739,300,2
9773,31740,150,3
9773,31742,300,2
9774,31720,65,6
9774,31721,65,6
9774,31726,65,6
9774,31911,35,12
9775,31671,25,12
9775,31703,20,12
9775,31704,20,12
9775,31736,20,12
9775,31738,50,6
9775,31872,60,6
9775,31641,20,12
9775,31642,20,24
9775,31643,60,12
9775,31646,20,24
9775,31647,60,12
9775,31653,25,24
9775,31656,50,6
9775,31657,20,12
9775,31659,20,6
9775,31674,20,6
9775,31676,20,6
9775,31679,20,6
9775,31684,20,24
9775,31685,40,12
9775,31688,20,6
9775,31690,20,12
9775,31694,25,12
9775,31700,35,12
9775,31728,30,12
9775,31806,60,6
9775,31918,20,6
9775,31927,25,12
9775,32094,60,6
9776,31669,10,12
9776,31704,20,6
9776,31736,20,12
9776,31738,50,6
9776,32165,20,12
9776,31761,20,6
9777,31669,10,24
9777,31660,30,6
9777,31789,20,12
9778,31669,10,12
9778,31671,25,3
9778,31642,20,6
9778,31646,20,6
9778,31684,20,3
9778,31688,20,3
9778,31700,35,3
9778,31818,50,3
9778,31927,25,3
9779,31671,25,6
9779,31733,75,3
9779,31737,110,3
9779,31747,50,6
9779,31750,80,3
9779,31820,40,3
9779,32322,25,6
9779,31676,20,6
9779,31700,35,6
9779,31701,20,6
9779,31741,75,3
9779,31744,75,3
9779,31755,20,6
9779,31759,20,6
9779,31761,20,6
9779,31766,20,6
9779,31776,125,3
9779,31777,65,6
9779,31791,30,12
9779,31819,20,6
9779,31918,20,6
9779,31989,20,6
9779,32069,25,6
9779,32094,60,6
9780,31760,40,24
9780,31761,20,24
9780,31765,40,24
9780,31818,50,6
9780,31945,20,12
9780,31988,40,12
9781,31669,10,36
9781,32165,20,6
9781,31646,20,12
9781,31659,20,12
9782,31661,20,6
9782,31700,35,6
9782,31755,20,3
9782,31761,20,3
9782,31766,20,6
9782,31827,20,3
9782,31918,20,3
9782,31989,20,6
9783,31737,110,3
9783,31753,75,3
9783,31746,70,3
9783,31761,20,3
9783,31777,65,3
9784,31671,25,12
9784,31824,80,12
9784,31926,35,6
9784,32105,55,12
9784,31720,65,6
9784,31721,65,6
9784,31724,65,6
9784,31726,65,12
9784,31802,85,6
9784,31818,50,6
9785,31671,25,6
9785,31828,20,3
9785,31829,20,6
9785,32322,25,3
9785,31659,20,6
9785,31665,20,3
9785,31666,20,6
9785,31676,20,3
9785,31681,30,6
9785,31708,60,6
9785,31720,65,3
9785,31721,65,3
9785,31726,65,3
9785,31777,65,3
9785,31789,20,6
9785,31790,25,2
9785,31802,85,3
9785,31818,50,3
9785,31911,35,3
9785,32069,25,3
9785,32310,25,6
9785,32313,25,2
9785,32314,25,2
9786,31671,25,6
9786,31703,20,3
9786,31704,20,3
9786,31736,20,6
9786,31738,50,6
9786,31828,20,3
9786,31829,20,6
9786,32322,25,3
9786,31642,20,6
9786,31646,20,6
9786,31653,25,6
9786,31665,20,3
9786,31668,20,3
9786,31679,20,3
9786,31684,20,12
9786,31690,20,6
9786,31693,20,6
9786,31694,25,6
9786,31695,50,6
9786,31699,20,6
9786,31723,20,3
9786,31728,30,3
9786,31784,25,6
9786,31789,20,6
9786,31801,20,3
9786,31812,20,3
9786,31814,25,3
9786,31818,50,6
9786,31911,35,3
9786,31918,20,3
9786,32166,20,3
9787,31671,25,3
9787,31828,20,3
9787,31829,20,3
9787,32322,25,3
9787,31642,20,6
9787,31653,25,6
9787,31655,25,6
9787,31657,20,6
9787,31660,30,3
9787,31661,20,6
9787,31665,20,3
9787,31666,20,6
9787,31667,20,3
9787,31676,20,3
9787,31679,20,3
9787,31681,30,6
9787,31686,20,3
9787,31689,20,6
9787,31692,25,3
9787,31700,35,3
9787,31723,20,6
9787,31755,20,3
9787,31761,20,3
9787,31766,20,3
9787,31774,20,3
9787,31784,25,6
9787,31802,85,6
9787,31818,50,6
9787,31827,20,3
9787,31880,30,6
9787,31989,20,3
9787,32094,60,6
9788,31753,75,3
9788,31820,40,3
9788,31644,20,3
9788,31679,20,3
9788,31691,20,3
9788,31741,75,3
9788,31761,20,3
9788,31766,20,3
9788,31767,80,3
9788,31784,25,6
9788,31801,20,3
9788,31814,25,6
9789,31669,10,12
9789,31671,25,6
9790,31671,25,12
9790,31738,50,6
9790,31743,150,3
9790,31778,220,6
9790,31824,80,2
9790,31875,80,2
9790,31928,80,2
9790,32105,55,12
9790,31720,65,12
9790,31721,65,6
9790,31739,300,1
9790,31740,150,3
9790,31742,300,1
9790,31791,30,6
9790,32066,25,24
9791,31636,50,96
9791,31788,100,96
9792,31636,50,-96
9792,31788,100,-96
9793,31636,50,36
9793,31788,100,60
9794,31636,50,60
9794,31788,100,36
9795,32325,300,1
9795,32329,430,1
9796,32251,100,-4
9797,31749,160,-1
9797,31729,60,-6
9797,31775,250,-1
9797,31818,50,-6
9798,31767,80,-1
9798,31802,85,-1
9799,31655,25,-5
9800,32236,125,-3
9800,32250,30,-11
9800,32251,100,-7
9801,31669,10,-1
9801,31901,40,-13
9801,31646,20,-11
9801,31651,20,-24
9801,31684,20,-1
9801,31685,40,-12
9801,31729,60,-7
9801,31784,25,-4
9801,31788,100,-1
9801,31802,85,-1
9802,31689,20,-6
9803,31646,20,-6
9803,31707,30,-6
9804,31790,25,-12
9805,31642,20,-6
9806,32251,100,-2
9806,31728,30,-10
9807,31737,110,-1
9808,31716,60,-10
9808,32236,125,-5
9809,31671,25,24
9809,31733,75,6
9809,31737,110,12
9809,31738,50,12
9809,31752,150,6
9809,31753,75,6
9809,31833,50,6
9809,31926,35,6
9809,31740,150,6
9809,31741,75,6
9809,31777,65,6
9809,31911,35,6
9810,31669,10,12
9810,31736,20,12
9810,31786,20,6
9810,31641,20,6
9810,31642,20,12
9810,31644,20,6
9810,31646,20,12
9810,31651,20,6
9810,31653,25,6
9810,31657,20,6
9810,31667,20,6
9810,31674,20,6
9810,31688,20,12
9810,31694,25,6
9810,31783,20,6
9810,31784,25,6
9810,31927,25,6
9811,31737,110,12
9811,31738,50,12
9811,31749,160,2
9811,31751,300,2
9811,31778,220,3
9811,31875,80,2
9811,31928,80,3
9811,31700,35,12
9811,31746,70,12
9811,31759,20,3
9811,31784,25,12
9812,31750,80,6
9812,31646,20,12
9812,31647,60,6
9813,31736,20,12
9813,31778,220,3
9813,31642,20,12
9813,31653,25,12
9813,31657,20,12
9813,31659,20,12
9813,31684,20,12
9813,31700,35,12
9813,31726,65,2
9813,31732,450,1
9813,31812,20,12
9814,31671,25,6
9814,31738,50,6
9814,31642,20,12
9814,31646,20,6
9814,31651,20,6
9814,31655,25,6
9814,31667,20,6
9814,31676,20,6
9814,31688,20,6
9814,31690,20,6
9814,31693,20,6
9814,31697,20,6
9814,31812,20,6
9815,31671,25,24
9815,31786,20,12
9815,31688,20,12
9815,31693,20,12
9816,31671,25,12
9816,31736,20,6
9816,31653,25,12
9816,31677,25,12
9816,31681,30,3
9816,31684,20,12
9816,31690,20,6
9816,31693,20,12
9816,31694,25,12
9816,31723,20,6
9816,31741,75,3
9816,31744,75,3
9816,31789,20,6
9816,32094,60,3
9817,31671,25,6
9817,31642,20,6
9817,31693,20,6
9817,31728,30,6
9818,31671,25,36
9818,31703,20,6
9818,31704,20,6
9818,31734,150,6
9818,31736,20,12
9818,31737,110,6
9818,31738,50,6
9818,31748,80,2
9818,31778,220,3
9818,31875,80,1
9818,31928,80,2
9818,31642,20,24
9818,31646,20,12
9818,31726,65,3
9818,31730,115,6
9818,31739,300,1
9818,31776,125,6
9819,31671,25,12
9819,31734,150,6
9819,31737,110,6
9819,31738,50,6
9819,31747,50,6
9819,31750,80,6
9819,31752,150,6
9819,31833,50,6
9819,31728,30,12
9819,31729,60,6
9819,31744,75,6
9819,31776,125,6
9819,31911,35,6
9820,31671,25,36
9821,31646,20,6
9821,31684,20,6
9821,31690,20,12
9822,31671,25,12
9822,31733,75,3
9822,31738,50,12
9822,31741,75,3
9823,31669,10,12
9823,31677,25,3
9823,31691,20,3
9823,31728,30,6
9824,31669,10,24
9824,31671,25,18
9824,31700,35,6
9825,31669,10,12
9825,31736,20,6
9826,31784,25,12
9827,31671,25,24
9827,31736,20,36
9827,31737,110,12
9827,31738,50,12
9827,31786,20,12
9827,31639,20,12
9827,31642,20,36
9827,31646,20,48
9827,31649,35,12
9827,31651,20,24
9827,31653,25,24
9827,31655,25,24
9827,31657,20,12
9827,31659,20,24
9827,31660,30,6
9827,31661,20,12
9827,31666,20,12
9827,31677,25,18
9827,31683,20,5
9827,31684,20,36
9827,31686,20,6
9827,31688,20,18
9827,31693,20,12
9827,31694,25,12
9827,31701,20,6
9827,31728,30,18
9827,31729,60,12
9827,31784,25,24
9827,31789,20,24
9827,32319,20,4
9827,32320,20,5
9827,32323,20,4
9828,31703,20,6
9828,31736,20,6
9828,31642,20,6
9828,31728,30,6
9829,31716,60,6
9829,31735,300,2
9829,31748,80,2
9829,31749,160,2
9829,31805,80,2
9829,31928,80,2
9829,31758,80,2
9829,31775,250,2
9830,31736,20,24
9830,31639,20,6
9830,31646,20,24
9830,31659,20,12
9830,31660,30,6
9830,31667,20,6
9830,31684,20,12
9830,31690,20,12
9830,31697,20,6
9830,31728,30,18
9830,31784,25,12
9831,31671,25,12
9831,31639,20,6
9831,31640,20,6
9831,31642,20,24
9831,31646,20,6
9831,31651,20,6
9831,31653,25,24
9831,31659,20,12
9831,31660,30,6
9831,31666,20,6
9831,31674,20,6
9831,31684,20,24
9831,31689,20,12
9831,31693,20,12
9832,31662,20,6
9832,31703,20,6
9832,31786,20,6
9832,31642,20,12
9832,31646,20,6
9832,31651,20,6
9832,31655,25,6
9832,31660,30,6
9833,31640,20,6
9833,31641,20,6
9833,31644,20,6
9833,31651,20,6
9833,31653,25,12
9833,31666,20,6
9833,31668,20,6
9833,31679,20,6
9833,31784,25,6
9833,31801,20,6
9833,31812,20,6
9834,31669,10,12
9834,31752,150,3
9834,31753,75,3
9834,31649,35,3
9834,31723,20,12
9834,31741,75,3
9834,31766,20,6
9834,32066,25,3
9835,31669,10,36
9836,31669,10,12
9836,31671,25,6
9836,31736,20,3
9836,31747,50,3
9836,31753,75,3
9836,31786,20,3
9836,31828,20,3
9836,31829,20,3
9836,31641,20,6
9836,31649,35,3
9836,31650,20,3
9836,31667,20,3
9836,31676,20,3
9836,31677,25,3
9836,31679,20,3
9836,31686,20,3
9836,31687,20,3
9836,31688,20,3
9836,31689,20,3
9836,31691,20,3
9836,31693,20,3
9836,31700,35,3
9836,31701,20,3
9836,31706,30,3
9836,31728,30,3
9836,31741,75,3
9836,31755,20,6
9836,31766,20,6
9836,31774,20,6
9836,31801,20,3
9836,31814,25,6
9836,31818,50,3
9836,31827,20,6
9836,31880,30,3
9836,31927,25,6
9836,32314,25,2
9837,31671,25,12
9837,31833,50,3
9837,32322,25,6
9838,31924,600,6
9839,31828,20,3
9839,31829,20,3
9839,31700,35,24
9839,31707,30,6
9839,31708,60,6
9839,31720,65,6
9839,31721,65,6
9839,31723,20,6
9839,31724,65,3
9839,31911,35,6
9840,31703,20,6
9840,31786,20,6
9840,31639,20,3
9840,31641,20,6
9840,31677,25,6
9840,31688,20,6
9840,31801,20,6
9841,31703,20,6
9841,31642,20,12
9841,31700,35,6
9842,31671,25,2
9842,31750,80,2
9842,31751,300,3
9842,31778,220,2
9842,32322,25,2
9842,31720,65,2
9842,31721,65,2
9842,31911,35,6
9843,31669,10,24
9843,31671,25,12
9843,31691,20,6
9843,31692,25,6
9843,31693,20,6
9843,31700,35,12
9843,31723,20,12
9843,31814,25,6
9843,31911,35,3
9843,32078,60,6
9844,31660,30,12
9844,31668,20,6
9845,31918,20,6
9846,31751,300,-1
9846,31776,125,-1
9847,31734,150,-4
9848,32251,100,-5
9848,31666,20,-1
9848,31684,20,-6
9848,31694,25,-2
9849,31742,300,-1
9850,31737,110,-1
9850,32121,30,-2
9850,32252,50,-3
9851,31751,300,-1
9851,31758,80,-2
9852,31743,150,-6
9853,31684,20,-6
9854,31669,10,-12
9854,31671,25,-6
9854,31736,20,-12
9854,31723,20,-6
9855,31716,60,-2
9856,31728,30,-6
9857,31731,225,-10
9858,31733,75,-7
9858,31642,20,-1
9858,31656,50,-3
9858,31663,20,-5
9858,31705,20,-6
9858,31755,20,-6
9858,31766,20,-12
9858,32129,70,-3
9859,31737,110,-3
9860,31749,160,-1
9860,31758,80,-1
9860,31889,140,-1
9861,31737,110,-6
9862,31733,75,-5
9862,31750,80,-1
9862,31813,40,-2
9862,31741,75,-1
9862,31744,75,-6
9862,31764,40,-1
9862,31917,35,-5
9863,31703,20,-1
9863,31704,20,-2
9863,31736,20,-1
9863,31749,160,-1
9863,31778,220,-1
9863,31786,20,-1
9863,31926,35,-2
9863,32121,30,-1
9863,32236,125,-1
9863,31641,20,-1
9863,31644,20,-1
9863,31649,35,-1
9863,31661,20,-4
9863,31663,20,-1
9863,31688,20,-1
9863,31691,20,-6
9863,31692,25,-1
9863,31700,35,-5
9863,31724,65,-2
9863,31728,30,-1
9863,31729,60,-1
9863,31741,75,-5
9863,31758,80,-1
9863,31775,250,-1
9863,31776,125,-1
9863,31783,20,-1
9863,31784,25,-1
9863,31801,20,-2
9863,31812,20,-2
9864,31728,30,-1
9865,31786,20,-5
9865,31653,25,-6
9865,31667,20,-6
9865,31694,25,-6
9866,31660,30,-6
9867,31690,20,-6
9868,31669,10,-12
9869,31671,25,-12
9870,32105,55,24
9871,31720,65,24
9871,31721,65,24
9871,31724,65,12
9871,31726,65,12
9871,31880,30,12
9871,32060,25,50
9872,31784,25,-3
9873,31717,100,-145
9873,31853,30,-6
9874,31724,65,-11
9874,31853,30,-1
9874,32060,30,-6
9875,31669,10,24
9875,31733,75,3
9875,31737,110,3
9875,31738,50,6
9875,31743,150,3
9875,31747,50,3
9875,31752,150,3
9875,31753,75,3
9875,31828,20,6
9875,31829,20,6
9875,31833,50,3
9875,31926,35,6
9875,32322,25,12
9875,31708,60,6
9875,31720,65,3
9875,31721,65,3
9875,31723,20,6
9875,31728,30,6
9875,31740,150,3
9875,31759,20,6
9875,31776,125,3
9875,31777,65,3
9875,31819,20,6
9875,31911,35,6
9876,31660,30,6
9876,31661,20,6
9876,31665,20,6
9876,31666,20,6
9876,31908,50,12
9876,32078,60,6
9877,31898,70,-12
9877,32236,125,-1
9877,31700,35,-12
9877,31889,140,-1
9878,31802,85,-1
9879,31740,150,-1
9879,31776,125,-1
9880,31671,25,-1
9880,31716,60,-1
9880,31737,110,-1
9880,31743,150,-1
9880,31753,75,-1
9881,31738,50,-6
9881,31697,20,-6
9882,31716,60,-1
9882,32263,30,-7
9882,31732,450,-1
9883,31677,25,-5
9883,31691,20,-1
9883,31728,30,-6
9884,31901,40,-12
9884,31660,30,-6
9884,31668,20,-6
9885,31716,60,6
9885,31736,20,12
9885,31646,20,6
9885,31653,25,6
9885,31655,25,6
9885,31660,30,6
9885,31674,20,6
9885,31679,20,6
9885,31765,40,6
9885,31812,20,6
9885,32051,20,6
9885,32314,25,12
9886,31703,20,6
9886,31736,20,12
9886,31738,50,12
9886,31642,20,12
9886,31646,20,12
9886,31659,20,6
9886,31660,30,6
9886,31666,20,6
9886,31676,20,6
9886,31677,25,6
9886,31684,20,6
9886,31689,20,6
9886,31728,30,6
9886,31784,25,6
9886,31790,25,6
9886,31880,30,6
9886,31984,25,12
9886,32314,25,6
9887,31671,25,12
9887,31736,20,12
9887,31778,220,1
9887,31642,20,12
9887,31644,20,6
9887,31657,20,6
9887,31659,20,6
9887,31660,30,6
9887,31684,20,12
9887,31693,20,6
9887,31694,25,6
9887,31699,20,6
9887,31812,20,12
9887,31814,25,6
9888,31875,80,2
9888,32165,20,12
9888,31661,20,6
9888,31674,20,6
9888,31699,20,6
9888,31700,35,6
9888,31784,25,12
9888,32173,20,6
9889,31737,110,6
9889,31743,150,6
9889,31752,150,3
9889,31786,20,24
9889,32123,100,6
9889,31639,20,6
9889,31643,60,6
9889,31651,20,12
9889,31655,25,24
9889,31657,20,12
9889,31659,20,6
9889,31660,30,6
9889,31666,20,6
9889,31679,20,6
9889,31693,20,12
9889,31708,60,6
9889,31720,65,6
9889,31721,65,6
9889,31724,65,6
9889,31726,65,6
9889,31740,150,6
9889,31760,40,12
9889,31764,40,12
9889,31821,80,6
9889,31911,35,12
9889,31984,25,12
9889,31988,40,12
9890,31786,20,6
9890,31639,20,6
9890,31659,20,6
9890,31661,20,6
9890,31665,20,6
9890,31674,20,6
9890,31679,20,6
9890,31684,20,12
9890,31686,20,6
9890,31701,20,6
9890,31784,25,6
9890,31918,20,6
9890,32066,25,6
9891,31671,25,12
9891,31736,20,24
9891,31737,110,6
9891,31738,50,12
9891,31642,20,12
9891,31649,35,6
9891,31656,50,6
9891,31677,25,12
9891,31818,50,12
9892,31671,25,-3
9892,31828,20,-3
9892,31829,20,-3
9892,32322,25,-3
9892,31642,20,-6
9892,31653,25,-6
9892,31655,25,-6
9892,31657,20,-6
9892,31660,30,-3
9892,31661,20,-6
9892,31665,20,-3
9892,31666,20,-6
9892,31667,20,-3
9892,31676,20,-3
9892,31679,20,-3
9892,31681,30,-6
9892,31686,20,-3
9892,31689,20,-6
9892,31692,25,-3
9892,31700,35,-3
9892,31723,20,-6
9892,31755,20,-3
9892,31761,20,-3
9892,31766,20,-3
9892,31774,20,-3
9892,31784,25,-6
9892,31802,85,-6
9892,31818,50,-6
9892,31827,20,-3
9892,31880,30,-6
9892,31989,20,-3
9892,32094,60,-6
9893,31671,25,6
9893,31703,20,3
9893,31704,20,3
9893,31736,20,6
9893,31738,50,6
9893,31828,20,3
9893,31829,20,6
9893,32322,25,3
9893,31642,20,6
9893,31646,20,6
9893,31653,25,6
9893,31665,20,3
9893,31668,20,3
9893,31679,20,3
9893,31684,20,12
9893,31690,20,6
9893,31693,20,6
9893,31694,25,6
9893,31695,50,6
9893,31699,20,6
9893,31723,20,3
9893,31728,30,3
9893,31784,25,6
9893,31789,20,6
9893,31801,20,3
9893,31812,20,3
9893,31814,25,3
9893,31818,50,6
9893,31911,35,3
9893,31918,20,3
9893,32166,20,3
9894,31813,40,6
9894,31832,40,6
9894,31660,30,6
9894,31691,20,6
9894,31699,20,6
9894,31831,40,6
9894,31911,35,6
9894,31918,20,6
9894,31989,20,6
9895,31736,20,12
9895,31738,50,6
9895,31728,30,6
9896,31669,10,24
9896,31667,20,6
9896,31677,25,6
9896,31679,20,6
9896,31684,20,12
9897,31669,10,12
9897,31671,25,12
9897,31703,20,6
9897,31736,20,6
9897,31641,20,6
9897,31642,20,6
9897,31649,35,6
9897,31651,20,6
9897,31657,20,6
9897,31659,20,6
9897,31660,30,12
9897,31689,20,6
9897,31693,20,24
9897,31694,25,6
9897,31697,20,6
9897,31699,20,6
9897,31705,20,6
9897,31789,20,6
9897,31812,20,6
9897,31814,25,12
9897,31927,25,6
9897,32066,25,6
9898,31671,25,12
9898,31737,110,6
9898,31743,150,6
9898,31750,80,3
9898,32105,55,6
9898,31740,150,6
9899,31671,25,24
9899,31805,80,3
9899,32105,55,12
9899,31775,250,6
9900,31734,150,3
9900,31737,110,3
9900,31750,80,3
9900,31752,150,3
9900,31723,20,6
9900,31761,20,6
9900,31911,35,6
9900,32066,25,6
9901,31736,20,18
9901,31737,110,3
9901,31738,50,6
9901,31778,220,1
9901,31786,20,6
9901,31641,20,6
9901,31643,60,6
9901,31647,60,6
9901,31656,50,3
9901,31657,20,6
9901,31684,20,6
9901,31686,20,6
9901,31690,20,6
9901,31691,20,6
9901,31695,50,3
9901,31708,60,3
9901,31726,65,2
9901,31775,250,1
9902,31735,300,1
9902,31778,220,2
9902,31805,80,1
9902,31655,25,6
9902,31659,20,6
9902,31684,20,12
9902,31685,40,12
9902,31699,20,6
9902,31700,35,6
9902,31701,20,6
9902,31758,80,1
9902,32094,60,12
9903,31642,20,12
9903,31646,20,6
9903,31651,20,6
9903,31659,20,12
9903,31700,35,6
9903,31701,20,6
9903,32314,25,3
9904,31671,25,6
9904,31703,20,6
9904,31736,20,12
9904,31738,50,6
9904,31639,20,6
9904,31640,20,6
9904,31641,20,6
9904,31642,20,6
9904,31646,20,12
9904,31647,60,6
9904,31651,20,6
9904,31653,25,6
9904,31655,25,6
9904,31657,20,6
9904,31659,20,6
9904,31660,30,6
9904,31661,20,6
9904,31666,20,6
9904,31667,20,6
9904,31674,20,6
9904,31677,25,6
9904,31679,20,6
9904,31684,20,12
9904,31688,20,6
9904,31690,20,6
9904,31693,20,12
9904,31699,20,6
9904,31700,35,6
9904,31701,20,6
9904,31728,30,6
9904,31729,60,6
9904,31784,25,6
9904,31812,20,6
9904,31814,25,6
9904,31818,50,6
9904,31918,20,6
9904,31927,25,6
9904,31984,25,12
9905,31736,20,3
9905,31786,20,3
9905,31677,25,3
9905,31684,20,3
9906,31738,50,6
9906,31700,35,24
9907,31748,80,1
9907,31751,300,1
9907,31778,220,2
9907,31875,80,2
9907,32165,20,6
9907,31708,60,6
9907,31739,300,2
9907,31754,40,6
9907,31760,40,6
9908,31640,20,12
9908,31642,20,12
9908,31653,25,12
9908,31657,20,12
9908,31667,20,6
9908,31784,25,12
9909,31671,25,6
9910,32251,100,3
9910,31644,20,3
9910,31660,30,12
9910,32066,25,12
9911,31642,20,24
9911,31646,20,12
9911,31653,25,12
9911,31657,20,6
9911,31693,20,12
9911,31706,30,6
9911,31784,25,18
9911,31927,25,6
9912,31671,25,6
9912,31735,300,1
9912,31738,50,6
9912,31778,220,6
9912,32105,55,6
9912,31739,300,1
9912,31742,300,1
9913,31671,25,6
9913,31646,20,6
9913,31655,25,6
9913,31679,20,6
